chrom,samp1,samp2,num_sites_where_both_havedata,var_sites,N_both_het,N_hom_het,N_hom_alt_hom_ref,N_hom_hom,pairwise_geno
CP021827.1,I03-1022-17.bam.reorder,T06-1021-21.bam.reorder,8821,0,0,0,41,8780,41
CP021827.1,I03-1022-17.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,29,8792,29
CP021827.1,I03-1022-17.bam.reorder,T06-1021-22.bam.reorder,8821,0,0,0,19,8802,19
CP021827.1,I03-1022-17.bam.reorder,R09-1022-7.bam.reorder,8821,0,0,0,80,8741,80
CP021827.1,I03-1022-17.bam.reorder,P06-1021-32.bam.reorder,8821,0,0,0,84,8737,84
CP021827.1,I03-1022-17.bam.reorder,Q08-1021-20.bam.reorder,8821,0,0,0,21,8800,21
CP021827.1,I03-1022-17.bam.reorder,R11-1021-31.bam.reorder,8821,0,0,0,50,8771,50
CP021827.1,I03-1022-17.bam.reorder,P09-1021-3.bam.reorder,8821,0,0,0,35,8786,35
CP021827.1,I03-1022-17.bam.reorder,S02-1021-19.bam.reorder,8821,0,0,0,62,8759,62
CP021827.1,I03-1022-17.bam.reorder,S02-1022-13.bam.reorder,8821,0,0,0,36,8785,36
CP021827.1,I03-1022-17.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,34,8787,34
CP021827.1,I03-1022-17.bam.reorder,P09-1021-5.bam.reorder,8821,0,0,0,78,8743,78
CP021827.1,I03-1022-17.bam.reorder,M10-1022-4.bam.reorder,8821,0,0,0,29,8792,29
CP021827.1,I03-1022-17.bam.reorder,P09-1022-4.bam.reorder,8821,0,0,0,31,8790,31
CP021827.1,I03-1022-17.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,54,8767,54
CP021827.1,I03-1022-17.bam.reorder,T06-1021-23.bam.reorder,8821,0,0,0,75,8746,75
CP021827.1,I03-1022-17.bam.reorder,N10-1022-22.bam.reorder,8821,0,0,0,35,8786,35
CP021827.1,I03-1022-17.bam.reorder,O12-1022-5.bam.reorder,8821,0,0,0,30,8791,30
CP021827.1,I03-1022-17.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,77,8744,77
CP021827.1,H11-1022-12.bam.reorder,T06-1021-21.bam.reorder,8821,0,0,0,28,8793,28
CP021827.1,H11-1022-12.bam.reorder,I03-1022-17.bam.reorder,8821,0,0,0,23,8798,23
CP021827.1,H11-1022-12.bam.reorder,Q08-1021-20.bam.reorder,8821,0,0,0,14,8807,14
CP021827.1,H11-1022-12.bam.reorder,T06-1021-22.bam.reorder,8821,0,0,0,16,8805,16
CP021827.1,H11-1022-12.bam.reorder,R09-1022-7.bam.reorder,8821,0,0,0,65,8756,65
CP021827.1,H11-1022-12.bam.reorder,P06-1021-32.bam.reorder,8821,0,0,0,77,8744,77
CP021827.1,H11-1022-12.bam.reorder,P09-1021-5.bam.reorder,8821,0,0,0,77,8744,77
CP021827.1,H11-1022-12.bam.reorder,R11-1021-31.bam.reorder,8821,0,0,0,31,8790,31
CP021827.1,H11-1022-12.bam.reorder,H11-1022-26.bam.reorder,8821,0,0,0,64,8757,64
CP021827.1,H11-1022-12.bam.reorder,S02-1021-19.bam.reorder,8821,0,0,0,47,8774,47
CP021827.1,H11-1022-12.bam.reorder,S02-1022-13.bam.reorder,8821,0,0,0,27,8794,27
CP021827.1,H11-1022-12.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,23,8798,23
CP021827.1,H11-1022-12.bam.reorder,P09-1021-3.bam.reorder,8821,0,0,0,28,8793,28
CP021827.1,H11-1022-12.bam.reorder,M10-1022-4.bam.reorder,8821,0,0,0,20,8801,20
CP021827.1,H11-1022-12.bam.reorder,P09-1022-4.bam.reorder,8821,0,0,0,32,8789,32
CP021827.1,H11-1022-12.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,22,8799,22
CP021827.1,H11-1022-12.bam.reorder,T06-1021-23.bam.reorder,8821,0,0,0,64,8757,64
CP021827.1,H11-1022-12.bam.reorder,N10-1022-22.bam.reorder,8821,0,0,0,28,8793,28
CP021827.1,H11-1022-12.bam.reorder,O12-1022-5.bam.reorder,8821,0,0,0,35,8786,35
CP021827.1,H11-1022-12.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,51,8770,51
CP021827.1,H11-1022-12.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,66,8755,66
CP021827.1,P06-1021-32.bam.reorder,T06-1021-21.bam.reorder,8821,0,0,0,59,8762,59
CP021827.1,P06-1021-32.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,61,8760,61
CP021827.1,P06-1021-32.bam.reorder,T06-1021-22.bam.reorder,8821,0,0,0,77,8744,77
CP021827.1,P06-1021-32.bam.reorder,R09-1022-7.bam.reorder,8821,0,0,0,40,8781,40
CP021827.1,P06-1021-32.bam.reorder,S02-1022-13.bam.reorder,8821,0,0,0,68,8753,68
CP021827.1,P06-1021-32.bam.reorder,Q08-1021-20.bam.reorder,8821,0,0,0,69,8752,69
CP021827.1,P06-1021-32.bam.reorder,R11-1021-31.bam.reorder,8821,0,0,0,82,8739,82
CP021827.1,P06-1021-32.bam.reorder,T06-1021-23.bam.reorder,8821,0,0,0,25,8796,25
CP021827.1,P06-1021-32.bam.reorder,S02-1021-19.bam.reorder,8821,0,0,0,40,8781,40
CP021827.1,P06-1021-32.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,86,8735,86
CP021827.1,P06-1021-32.bam.reorder,P09-1021-5.bam.reorder,8821,0,0,0,34,8787,34
CP021827.1,P06-1021-32.bam.reorder,P09-1022-4.bam.reorder,8821,0,0,0,69,8752,69
CP021827.1,P06-1021-32.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,88,8733,88
CP021827.1,P06-1021-32.bam.reorder,P09-1021-3.bam.reorder,8821,0,0,0,65,8756,65
CP021827.1,P06-1021-32.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,31,8790,31
CP021827.1,R11-1021-31.bam.reorder,T06-1021-21.bam.reorder,8821,0,0,0,37,8784,37
CP021827.1,R11-1021-31.bam.reorder,T06-1021-22.bam.reorder,8821,0,0,0,39,8782,39
CP021827.1,R11-1021-31.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,45,8776,45
CP021827.1,R11-1021-31.bam.reorder,S02-1022-13.bam.reorder,8821,0,0,0,48,8773,48
CP021827.1,R11-1021-31.bam.reorder,T06-1021-23.bam.reorder,8821,0,0,0,83,8738,83
CP021827.1,R11-1021-31.bam.reorder,S02-1021-19.bam.reorder,8821,0,0,0,64,8757,64
CP021827.1,R11-1021-31.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,40,8781,40
CP021827.1,R11-1021-31.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,R11-1021-31.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,87,8734,87
CP021827.1,A01-1021-11.bam.reorder,I03-1022-17.bam.reorder,8821,0,0,0,55,8766,55
CP021827.1,A01-1021-11.bam.reorder,H11-1022-12.bam.reorder,8821,0,0,0,36,8785,36
CP021827.1,A01-1021-11.bam.reorder,P06-1021-32.bam.reorder,8821,0,0,0,83,8738,83
CP021827.1,A01-1021-11.bam.reorder,R11-1021-31.bam.reorder,8821,0,0,0,53,8768,53
CP021827.1,A01-1021-11.bam.reorder,T06-1021-23.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,A01-1021-11.bam.reorder,A1022.1-3.bam.reorder,8821,0,0,0,49,8772,49
CP021827.1,A01-1021-11.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,57,8764,57
CP021827.1,A01-1021-11.bam.reorder,A1022.2-2.bam.reorder,8821,0,0,0,47,8774,47
CP021827.1,A01-1021-11.bam.reorder,A1022.2-1.bam.reorder,8821,0,0,0,37,8784,37
CP021827.1,A01-1021-11.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,30,8791,30
CP021827.1,A01-1021-11.bam.reorder,C13-1022-12.bam.reorder,8821,0,0,0,91,8730,91
CP021827.1,A01-1021-11.bam.reorder,T06-1021-22.bam.reorder,8821,0,0,0,48,8773,48
CP021827.1,A01-1021-11.bam.reorder,A1022.1-1.bam.reorder,8821,0,0,0,39,8782,39
CP021827.1,A01-1021-11.bam.reorder,A13-1021-4.bam.reorder,8821,0,0,0,68,8753,68
CP021827.1,A01-1021-11.bam.reorder,Q08-1021-20.bam.reorder,8821,0,0,0,42,8779,42
CP021827.1,A01-1021-11.bam.reorder,A09-1022-1.bam.reorder,8821,0,0,0,76,8745,76
CP021827.1,A01-1021-11.bam.reorder,S02-1021-19.bam.reorder,8821,0,0,0,73,8748,73
CP021827.1,A01-1021-11.bam.reorder,A13-1021-1.bam.reorder,8821,0,0,0,65,8756,65
CP021827.1,A01-1021-11.bam.reorder,M10-1022-4.bam.reorder,8821,0,0,0,42,8779,42
CP021827.1,A01-1021-11.bam.reorder,B13-1021-18.bam.reorder,8821,0,0,0,44,8777,44
CP021827.1,A01-1021-11.bam.reorder,N10-1022-22.bam.reorder,8821,0,0,0,32,8789,32
CP021827.1,A01-1021-11.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,43,8778,43
CP021827.1,A01-1021-11.bam.reorder,T06-1021-21.bam.reorder,8821,0,0,0,28,8793,28
CP021827.1,A01-1021-11.bam.reorder,F05-1021-38.bam.reorder,8821,0,0,0,56,8765,56
CP021827.1,A01-1021-11.bam.reorder,P09-1022-4.bam.reorder,8821,0,0,0,36,8785,36
CP021827.1,A01-1021-11.bam.reorder,A1022.1-2.bam.reorder,8821,0,0,0,89,8732,89
CP021827.1,A01-1021-11.bam.reorder,A09-1022-3.bam.reorder,8821,0,0,0,39,8782,39
CP021827.1,A01-1021-11.bam.reorder,S02-1022-13.bam.reorder,8821,0,0,0,31,8790,31
CP021827.1,A01-1021-11.bam.reorder,H11-1022-26.bam.reorder,8821,0,0,0,64,8757,64
CP021827.1,A01-1021-11.bam.reorder,F02-1021-35.bam.reorder,8821,0,0,0,53,8768,53
CP021827.1,A01-1021-11.bam.reorder,H01-1022-18.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,A01-1021-11.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,A01-1021-11.bam.reorder,P09-1021-5.bam.reorder,8821,0,0,0,77,8744,77
CP021827.1,A01-1021-11.bam.reorder,D01-1022-1.bam.reorder,8821,0,0,0,73,8748,73
CP021827.1,A01-1021-11.bam.reorder,O12-1022-5.bam.reorder,8821,0,0,0,35,8786,35
CP021827.1,A01-1021-11.bam.reorder,A1022.3-3.bam.reorder,8821,0,0,0,35,8786,35
CP021827.1,A01-1021-11.bam.reorder,A06-1022-28.bam.reorder,8821,0,0,0,38,8783,38
CP021827.1,A01-1021-11.bam.reorder,A1022.3-1.bam.reorder,8821,0,0,0,80,8741,80
CP021827.1,A01-1021-11.bam.reorder,R09-1022-7.bam.reorder,8821,0,0,0,61,8760,61
CP021827.1,A01-1021-11.bam.reorder,E07-1022-6.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,A01-1021-11.bam.reorder,P09-1021-3.bam.reorder,8821,0,0,0,28,8793,28
CP021827.1,A01-1021-11.bam.reorder,F06-1022-13.bam.reorder,8821,0,0,0,28,8793,28
CP021827.1,A01-1021-11.bam.reorder,B13-1021-20.bam.reorder,8821,0,0,0,80,8741,80
CP021827.1,A01-1021-11.bam.reorder,A1022.2-3.bam.reorder,8821,0,0,0,64,8757,64
CP021827.1,A01-1021-11.bam.reorder,A1022.3-2.bam.reorder,8821,0,0,0,35,8786,35
CP021827.1,A01-1021-11.bam.reorder,B13-1021-16.bam.reorder,8821,0,0,0,59,8762,59
CP021827.1,A01-1021-11.bam.reorder,D11-1021-22.bam.reorder,8821,0,0,0,50,8771,50
CP021827.1,A01-1021-11.bam.reorder,D09-1021-18.bam.reorder,8821,0,0,0,46,8775,46
CP021827.1,T06-1021-23.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,79,8742,79
CP021827.1,T06-1021-23.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,50,8771,50
CP021827.1,T06-1021-23.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,75,8746,75
CP021827.1,T06-1021-23.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,28,8793,28
CP021827.1,A1022.1-3.bam.reorder,I03-1022-17.bam.reorder,8821,0,0,0,30,8791,30
CP021827.1,A1022.1-3.bam.reorder,H11-1022-12.bam.reorder,8821,0,0,0,19,8802,19
CP021827.1,A1022.1-3.bam.reorder,P06-1021-32.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,A1022.1-3.bam.reorder,R11-1021-31.bam.reorder,8821,0,0,0,34,8787,34
CP021827.1,A1022.1-3.bam.reorder,T06-1021-23.bam.reorder,8821,0,0,0,63,8758,63
CP021827.1,A1022.1-3.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,52,8769,52
CP021827.1,A1022.1-3.bam.reorder,A1022.2-2.bam.reorder,8821,0,0,0,20,8801,20
CP021827.1,A1022.1-3.bam.reorder,A1022.2-1.bam.reorder,8821,0,0,0,32,8789,32
CP021827.1,A1022.1-3.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,25,8796,25
CP021827.1,A1022.1-3.bam.reorder,C13-1022-12.bam.reorder,8821,0,0,0,88,8733,88
CP021827.1,A1022.1-3.bam.reorder,T06-1021-22.bam.reorder,8821,0,0,0,19,8802,19
CP021827.1,A1022.1-3.bam.reorder,A13-1021-4.bam.reorder,8821,0,0,0,71,8750,71
CP021827.1,A1022.1-3.bam.reorder,Q08-1021-20.bam.reorder,8821,0,0,0,13,8808,13
CP021827.1,A1022.1-3.bam.reorder,S02-1021-19.bam.reorder,8821,0,0,0,54,8767,54
CP021827.1,A1022.1-3.bam.reorder,A13-1021-1.bam.reorder,8821,0,0,0,64,8757,64
CP021827.1,A1022.1-3.bam.reorder,M10-1022-4.bam.reorder,8821,0,0,0,21,8800,21
CP021827.1,A1022.1-3.bam.reorder,B13-1021-18.bam.reorder,8821,0,0,0,17,8804,17
CP021827.1,A1022.1-3.bam.reorder,N10-1022-22.bam.reorder,8821,0,0,0,33,8788,33
CP021827.1,A1022.1-3.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,28,8793,28
CP021827.1,A1022.1-3.bam.reorder,T06-1021-21.bam.reorder,8821,0,0,0,23,8798,23
CP021827.1,A1022.1-3.bam.reorder,F05-1021-38.bam.reorder,8821,0,0,0,29,8792,29
CP021827.1,A1022.1-3.bam.reorder,P09-1022-4.bam.reorder,8821,0,0,0,33,8788,33
CP021827.1,A1022.1-3.bam.reorder,S02-1022-13.bam.reorder,8821,0,0,0,30,8791,30
CP021827.1,A1022.1-3.bam.reorder,H11-1022-26.bam.reorder,8821,0,0,0,67,8754,67
CP021827.1,A1022.1-3.bam.reorder,F02-1021-35.bam.reorder,8821,0,0,0,26,8795,26
CP021827.1,A1022.1-3.bam.reorder,H01-1022-18.bam.reorder,8821,0,0,0,57,8764,57
CP021827.1,A1022.1-3.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,73,8748,73
CP021827.1,A1022.1-3.bam.reorder,P09-1021-5.bam.reorder,8821,0,0,0,70,8751,70
CP021827.1,A1022.1-3.bam.reorder,D01-1022-1.bam.reorder,8821,0,0,0,48,8773,48
CP021827.1,A1022.1-3.bam.reorder,O12-1022-5.bam.reorder,8821,0,0,0,36,8785,36
CP021827.1,A1022.1-3.bam.reorder,A1022.3-3.bam.reorder,8821,0,0,0,32,8789,32
CP021827.1,A1022.1-3.bam.reorder,A1022.3-1.bam.reorder,8821,0,0,0,69,8752,69
CP021827.1,A1022.1-3.bam.reorder,R09-1022-7.bam.reorder,8821,0,0,0,74,8747,74
CP021827.1,A1022.1-3.bam.reorder,E07-1022-6.bam.reorder,8821,0,0,0,73,8748,73
CP021827.1,A1022.1-3.bam.reorder,P09-1021-3.bam.reorder,8821,0,0,0,29,8792,29
CP021827.1,A1022.1-3.bam.reorder,F06-1022-13.bam.reorder,8821,0,0,0,25,8796,25
CP021827.1,A1022.1-3.bam.reorder,B13-1021-20.bam.reorder,8821,0,0,0,57,8764,57
CP021827.1,A1022.1-3.bam.reorder,A1022.2-3.bam.reorder,8821,0,0,0,77,8744,77
CP021827.1,A1022.1-3.bam.reorder,A1022.3-2.bam.reorder,8821,0,0,0,34,8787,34
CP021827.1,A1022.1-3.bam.reorder,B13-1021-16.bam.reorder,8821,0,0,0,30,8791,30
CP021827.1,A1022.1-3.bam.reorder,D11-1021-22.bam.reorder,8821,0,0,0,25,8796,25
CP021827.1,A1022.1-3.bam.reorder,D09-1021-18.bam.reorder,8821,0,0,0,17,8804,17
CP021827.1,T10-1022-22.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,73,8748,73
CP021827.1,A1022.2-2.bam.reorder,I03-1022-17.bam.reorder,8821,0,0,0,32,8789,32
CP021827.1,A1022.2-2.bam.reorder,H11-1022-12.bam.reorder,8821,0,0,0,23,8798,23
CP021827.1,A1022.2-2.bam.reorder,P06-1021-32.bam.reorder,8821,0,0,0,78,8743,78
CP021827.1,A1022.2-2.bam.reorder,R11-1021-31.bam.reorder,8821,0,0,0,38,8783,38
CP021827.1,A1022.2-2.bam.reorder,T06-1021-23.bam.reorder,8821,0,0,0,69,8752,69
CP021827.1,A1022.2-2.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,54,8767,54
CP021827.1,A1022.2-2.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,33,8788,33
CP021827.1,A1022.2-2.bam.reorder,C13-1022-12.bam.reorder,8821,0,0,0,88,8733,88
CP021827.1,A1022.2-2.bam.reorder,T06-1021-22.bam.reorder,8821,0,0,0,21,8800,21
CP021827.1,A1022.2-2.bam.reorder,A13-1021-4.bam.reorder,8821,0,0,0,75,8746,75
CP021827.1,A1022.2-2.bam.reorder,Q08-1021-20.bam.reorder,8821,0,0,0,23,8798,23
CP021827.1,A1022.2-2.bam.reorder,S02-1021-19.bam.reorder,8821,0,0,0,58,8763,58
CP021827.1,A1022.2-2.bam.reorder,A13-1021-1.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,A1022.2-2.bam.reorder,M10-1022-4.bam.reorder,8821,0,0,0,27,8794,27
CP021827.1,A1022.2-2.bam.reorder,B13-1021-18.bam.reorder,8821,0,0,0,25,8796,25
CP021827.1,A1022.2-2.bam.reorder,N10-1022-22.bam.reorder,8821,0,0,0,29,8792,29
CP021827.1,A1022.2-2.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,24,8797,24
CP021827.1,A1022.2-2.bam.reorder,T06-1021-21.bam.reorder,8821,0,0,0,25,8796,25
CP021827.1,A1022.2-2.bam.reorder,F05-1021-38.bam.reorder,8821,0,0,0,29,8792,29
CP021827.1,A1022.2-2.bam.reorder,P09-1022-4.bam.reorder,8821,0,0,0,39,8782,39
CP021827.1,A1022.2-2.bam.reorder,S02-1022-13.bam.reorder,8821,0,0,0,30,8791,30
CP021827.1,A1022.2-2.bam.reorder,H11-1022-26.bam.reorder,8821,0,0,0,67,8754,67
CP021827.1,A1022.2-2.bam.reorder,F02-1021-35.bam.reorder,8821,0,0,0,30,8791,30
CP021827.1,A1022.2-2.bam.reorder,H01-1022-18.bam.reorder,8821,0,0,0,57,8764,57
CP021827.1,A1022.2-2.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,75,8746,75
CP021827.1,A1022.2-2.bam.reorder,P09-1021-5.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,A1022.2-2.bam.reorder,D01-1022-1.bam.reorder,8821,0,0,0,46,8775,46
CP021827.1,A1022.2-2.bam.reorder,O12-1022-5.bam.reorder,8821,0,0,0,38,8783,38
CP021827.1,A1022.2-2.bam.reorder,A1022.3-3.bam.reorder,8821,0,0,0,34,8787,34
CP021827.1,A1022.2-2.bam.reorder,A1022.3-1.bam.reorder,8821,0,0,0,73,8748,73
CP021827.1,A1022.2-2.bam.reorder,R09-1022-7.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,A1022.2-2.bam.reorder,E07-1022-6.bam.reorder,8821,0,0,0,77,8744,77
CP021827.1,A1022.2-2.bam.reorder,P09-1021-3.bam.reorder,8821,0,0,0,31,8790,31
CP021827.1,A1022.2-2.bam.reorder,F06-1022-13.bam.reorder,8821,0,0,0,33,8788,33
CP021827.1,A1022.2-2.bam.reorder,B13-1021-20.bam.reorder,8821,0,0,0,57,8764,57
CP021827.1,A1022.2-2.bam.reorder,A1022.2-3.bam.reorder,8821,0,0,0,75,8746,75
CP021827.1,A1022.2-2.bam.reorder,A1022.3-2.bam.reorder,8821,0,0,0,40,8781,40
CP021827.1,A1022.2-2.bam.reorder,B13-1021-16.bam.reorder,8821,0,0,0,32,8789,32
CP021827.1,A1022.2-2.bam.reorder,D11-1021-22.bam.reorder,8821,0,0,0,21,8800,21
CP021827.1,A1022.2-2.bam.reorder,D09-1021-18.bam.reorder,8821,0,0,0,21,8800,21
CP021827.1,A1022.2-1.bam.reorder,I03-1022-17.bam.reorder,8821,0,0,0,46,8775,46
CP021827.1,A1022.2-1.bam.reorder,H11-1022-12.bam.reorder,8821,0,0,0,37,8784,37
CP021827.1,A1022.2-1.bam.reorder,P06-1021-32.bam.reorder,8821,0,0,0,60,8761,60
CP021827.1,A1022.2-1.bam.reorder,R11-1021-31.bam.reorder,8821,0,0,0,40,8781,40
CP021827.1,A1022.2-1.bam.reorder,T06-1021-23.bam.reorder,8821,0,0,0,59,8762,59
CP021827.1,A1022.2-1.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,50,8771,50
CP021827.1,A1022.2-1.bam.reorder,A1022.2-2.bam.reorder,8821,0,0,0,36,8785,36
CP021827.1,A1022.2-1.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,21,8800,21
CP021827.1,A1022.2-1.bam.reorder,C13-1022-12.bam.reorder,8821,0,0,0,82,8739,82
CP021827.1,A1022.2-1.bam.reorder,T06-1021-22.bam.reorder,8821,0,0,0,37,8784,37
CP021827.1,A1022.2-1.bam.reorder,A13-1021-4.bam.reorder,8821,0,0,0,59,8762,59
CP021827.1,A1022.2-1.bam.reorder,Q08-1021-20.bam.reorder,8821,0,0,0,31,8790,31
CP021827.1,A1022.2-1.bam.reorder,S02-1021-19.bam.reorder,8821,0,0,0,70,8751,70
CP021827.1,A1022.2-1.bam.reorder,A13-1021-1.bam.reorder,8821,0,0,0,60,8761,60
CP021827.1,A1022.2-1.bam.reorder,M10-1022-4.bam.reorder,8821,0,0,0,35,8786,35
CP021827.1,A1022.2-1.bam.reorder,B13-1021-18.bam.reorder,8821,0,0,0,35,8786,35
CP021827.1,A1022.2-1.bam.reorder,N10-1022-22.bam.reorder,8821,0,0,0,25,8796,25
CP021827.1,A1022.2-1.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,42,8779,42
CP021827.1,A1022.2-1.bam.reorder,T06-1021-21.bam.reorder,8821,0,0,0,15,8806,15
CP021827.1,A1022.2-1.bam.reorder,F05-1021-38.bam.reorder,8821,0,0,0,41,8780,41
CP021827.1,A1022.2-1.bam.reorder,P09-1022-4.bam.reorder,8821,0,0,0,29,8792,29
CP021827.1,A1022.2-1.bam.reorder,S02-1022-13.bam.reorder,8821,0,0,0,22,8799,22
CP021827.1,A1022.2-1.bam.reorder,H11-1022-26.bam.reorder,8821,0,0,0,59,8762,59
CP021827.1,A1022.2-1.bam.reorder,F02-1021-35.bam.reorder,8821,0,0,0,38,8783,38
CP021827.1,A1022.2-1.bam.reorder,H01-1022-18.bam.reorder,8821,0,0,0,71,8750,71
CP021827.1,A1022.2-1.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,71,8750,71
CP021827.1,A1022.2-1.bam.reorder,P09-1021-5.bam.reorder,8821,0,0,0,58,8763,58
CP021827.1,A1022.2-1.bam.reorder,D01-1022-1.bam.reorder,8821,0,0,0,52,8769,52
CP021827.1,A1022.2-1.bam.reorder,O12-1022-5.bam.reorder,8821,0,0,0,32,8789,32
CP021827.1,A1022.2-1.bam.reorder,A1022.3-3.bam.reorder,8821,0,0,0,20,8801,20
CP021827.1,A1022.2-1.bam.reorder,A1022.3-1.bam.reorder,8821,0,0,0,59,8762,59
CP021827.1,A1022.2-1.bam.reorder,R09-1022-7.bam.reorder,8821,0,0,0,64,8757,64
CP021827.1,A1022.2-1.bam.reorder,E07-1022-6.bam.reorder,8821,0,0,0,67,8754,67
CP021827.1,A1022.2-1.bam.reorder,P09-1021-3.bam.reorder,8821,0,0,0,19,8802,19
CP021827.1,A1022.2-1.bam.reorder,F06-1022-13.bam.reorder,8821,0,0,0,23,8798,23
CP021827.1,A1022.2-1.bam.reorder,B13-1021-20.bam.reorder,8821,0,0,0,69,8752,69
CP021827.1,A1022.2-1.bam.reorder,A1022.2-3.bam.reorder,8821,0,0,0,65,8756,65
CP021827.1,A1022.2-1.bam.reorder,A1022.3-2.bam.reorder,8821,0,0,0,28,8793,28
CP021827.1,A1022.2-1.bam.reorder,B13-1021-16.bam.reorder,8821,0,0,0,48,8773,48
CP021827.1,A1022.2-1.bam.reorder,D11-1021-22.bam.reorder,8821,0,0,0,37,8784,37
CP021827.1,A1022.2-1.bam.reorder,D09-1021-18.bam.reorder,8821,0,0,0,37,8784,37
CP021827.1,T09-1021-15.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,31,8790,31
CP021827.1,T09-1021-15.bam.reorder,T10-1022-21.bam.reorder,8821,0,0,0,31,8790,31
CP021827.1,T09-1021-15.bam.reorder,T11-1022-24.bam.reorder,8821,0,0,0,54,8767,54
CP021827.1,C13-1022-12.bam.reorder,I03-1022-17.bam.reorder,8821,0,0,0,94,8727,94
CP021827.1,C13-1022-12.bam.reorder,H11-1022-12.bam.reorder,8821,0,0,0,83,8738,83
CP021827.1,C13-1022-12.bam.reorder,P06-1021-32.bam.reorder,8821,0,0,0,124,8697,124
CP021827.1,C13-1022-12.bam.reorder,R11-1021-31.bam.reorder,8821,0,0,0,106,8715,106
CP021827.1,C13-1022-12.bam.reorder,T06-1021-23.bam.reorder,8821,0,0,0,115,8706,115
CP021827.1,C13-1022-12.bam.reorder,T10-1022-22.bam.reorder,8821,0,0,0,98,8723,98
CP021827.1,C13-1022-12.bam.reorder,T09-1021-15.bam.reorder,8821,0,0,0,71,8750,71
CP021827.1,C13-1022-12.bam.reorder,T06-1021-22.bam.reorder,8821,0,0,0,89,8732,89
CP021827.1,C13-1022-12.bam.reorder,D11-1021-22.bam.reorder,8821,0,0,0,89,8732,89
CP021827.1,C13-1022-12.bam.reorder,Q08-1021-20.bam.reorder,8821,0,0,0,83,8738,83
CP021827.1,C13-1022-12.bam.reorder,S02-1021-19.bam.reorder,8821,0,0,0,118,8703,118
CP021827.1,C13-1022-12.bam.reorder,M10-1022-4.bam.reorder,8821,0,0,0,87,8734,87
CP021827.1,C13-1022-12.bam.reorder,P09-1022-4.bam.reorder,8821,0,0,0,79,8742,79
CP021827.1,C13-1022-12.bam.reorder,N10-1022-22.bam.reorder,8821,0,0,0,73,8748,73
CP021827.1,C13-1022-12.bam.reorder,T06-1021-21.bam.reorder,8821,0,0,0,73,8748,73
CP021827.1,C13-1022-12.bam.reorder,F05-1021-38.bam.reorder,8821,0,0,0,95,8726,95
CP021827.1,C13-1022-12.bam.reorder,S02-1022-13.bam.reorder,8821,0,0,0,72,8749,72
CP021827.1,C13-1022-12.bam.reorder,H11-1022-26.bam.reorder,8821,0,0,0,109,8712,109
CP021827.1,C13-1022-12.bam.reorder,F02-1021-35.bam.reorder,8821,0,0,0,100,8721,100
